"No.","Time","Source","Destination","Protocol","Length","Info"
"4044","22.899454883","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=3009285 Ack=4056 Win=35 Len=1440 TSval=849772364 TSecr=2938459521 [TCP segment of a reassembled PDU]"
"4045","22.899470108","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#2] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459593 TSecr=849772350 SLE=3007845 SRE=3010725"
"4046","22.899917791","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [PSH, ACK] Seq=3010725 Ack=4056 Win=35 Len=1440 TSval=849772364 TSecr=2938459521 [TCP segment of a reassembled PDU]"
"4047","22.899933086","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#3] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459594 TSecr=849772350 SLE=3007845 SRE=3012165"
"4048","22.900315746","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=3012165 Ack=4056 Win=35 Len=1440 TSval=849772367 TSecr=2938459524 [TCP segment of a reassembled PDU]"
"4049","22.900748203","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [PSH, ACK] Seq=3013605 Ack=4056 Win=35 Len=1440 TSval=849772367 TSecr=2938459524 [TCP segment of a reassembled PDU]"
"4050","22.901174794","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=3015045 Ack=4056 Win=35 Len=1440 TSval=849772375 TSecr=2938459528 [TCP segment of a reassembled PDU]"
"4051","22.901393956","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#4] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459595 TSecr=849772350 SLE=3007845 SRE=3016485"
"4052","22.901602292","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [PSH, ACK] Seq=3016485 Ack=4056 Win=35 Len=1440 TSval=849772375 TSecr=2938459528 [TCP segment of a reassembled PDU]"
"4053","22.902032864","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=3017925 Ack=4056 Win=35 Len=1440 TSval=849772376 TSecr=2938459532 [TCP segment of a reassembled PDU]"
"4054","22.902672261","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#5] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459596 TSecr=849772350 SLE=3007845 SRE=3019365"
"4055","22.902881296","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [PSH, ACK] Seq=3019365 Ack=4056 Win=35 Len=1440 TSval=849772376 TSecr=2938459532 [TCP segment of a reassembled PDU]"
"4056","22.903336871","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=3020805 Ack=4056 Win=35 Len=1440 TSval=849772379 TSecr=2938459535 [TCP segment of a reassembled PDU]"
"4057","22.903986115","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#6] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459597 TSecr=849772350 SLE=3007845 SRE=3022245"
"4058","22.905065722","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [PSH, ACK] Seq=3022245 Ack=4056 Win=35 Len=1440 TSval=849772379 TSecr=2938459535 [TCP segment of a reassembled PDU]"
"4059","22.906135551","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#7] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459599 TSecr=849772350 SLE=3007845 SRE=3023685"
"4060","22.906385024","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=3023685 Ack=4056 Win=35 Len=1440 TSval=849772384 TSecr=2938459539 [TCP segment of a reassembled PDU]"
"4061","22.907453525","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#8] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459600 TSecr=849772350 SLE=3007845 SRE=3025125"
"4062","22.908424529","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [PSH, ACK] Seq=3025125 Ack=4056 Win=35 Len=1440 TSval=849772384 TSecr=2938459539 [TCP segment of a reassembled PDU]"
"4063","22.909468167","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#9] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459602 TSecr=849772350 SLE=3007845 SRE=3026565"
"4064","22.910466409","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=3026565 Ack=4056 Win=35 Len=1440 TSval=849772388 TSecr=2938459544 [TCP segment of a reassembled PDU]"
"4065","22.911521221","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#10] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459604 TSecr=849772350 SLE=3007845 SRE=3028005"
"4066","22.911914288","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [PSH, ACK] Seq=3028005 Ack=4056 Win=35 Len=1440 TSval=849772388 TSecr=2938459544 [TCP segment of a reassembled PDU]"
"4067","22.912961838","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#11] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459606 TSecr=849772350 SLE=3007845 SRE=3029445"
"4068","22.913983546","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=3029445 Ack=4056 Win=35 Len=1440 TSval=849772390 TSecr=2938459546 [TCP segment of a reassembled PDU]"
"4069","22.915034168","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#12] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459608 TSecr=849772350 SLE=3007845 SRE=3030885"
"4070","22.915760518","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [PSH, ACK] Seq=3030885 Ack=4056 Win=35 Len=1440 TSval=849772390 TSecr=2938459546 [TCP segment of a reassembled PDU]"
"4071","22.916805483","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#13] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459610 TSecr=849772350 SLE=3007845 SRE=3032325"
"4072","22.917284245","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=3032325 Ack=4056 Win=35 Len=1440 TSval=849772393 TSecr=2938459550 [TCP segment of a reassembled PDU]"
"4073","22.918323623","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#14] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459611 TSecr=849772350 SLE=3007845 SRE=3033765"
"4074","22.919035305","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [PSH, ACK] Seq=3033765 Ack=4056 Win=35 Len=1440 TSval=849772393 TSecr=2938459550 [TCP segment of a reassembled PDU]"
"4075","22.920075382","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#15] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459613 TSecr=849772350 SLE=3007845 SRE=3035205"
"4076","22.921086055","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=3035205 Ack=4056 Win=35 Len=1440 TSval=849772399 TSecr=2938459555 [TCP segment of a reassembled PDU]"
"4077","22.922148341","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#16] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459615 TSecr=849772350 SLE=3007845 SRE=3036645"
"4078","22.922865611","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=3036645 Ack=4056 Win=35 Len=1440 TSval=849772399 TSecr=2938459555 [TCP segment of a reassembled PDU] [TCP segment of a reassembled PDU]"
"4079","22.923914208","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#17] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459617 TSecr=849772350 SLE=3007845 SRE=3038085"
"4080","22.924718151","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [PSH, ACK] Seq=3038085 Ack=4056 Win=35 Len=1440 TSval=849772399 TSecr=2938459555 [TCP segment of a reassembled PDU]"
"4081","22.925765281","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#18] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459619 TSecr=849772350 SLE=3007845 SRE=3039525"
"4082","22.926172177","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=3039525 Ack=4056 Win=35 Len=1440 TSval=849772405 TSecr=2938459561 [TCP segment of a reassembled PDU]"
"4083","22.927216583","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#19] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459620 TSecr=849772350 SLE=3007845 SRE=3040965"
"4084","22.928183885","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=3040965 Ack=4056 Win=35 Len=1440 TSval=849772405 TSecr=2938459561 [TCP segment of a reassembled PDU]"
"4085","22.928856596","178.135.6.13","192.168.1.68","TCP","546","443  >  38902 [PSH, ACK] Seq=3042405 Ack=4056 Win=35 Len=480 TSval=849772405 TSecr=2938459561 [TCP segment of a reassembled PDU]"
"4086","22.929255250","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#20] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459623 TSecr=849772350 SLE=3007845 SRE=3042885"
"4087","22.930596832","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=3042885 Ack=4056 Win=35 Len=1440 TSval=849772407 TSecr=2938459564 [TCP segment of a reassembled PDU]"
"4088","22.931667987","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#21] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459624 TSecr=849772350 SLE=3007845 SRE=3044325"
"4089","22.932678032","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=3044325 Ack=4056 Win=35 Len=1440 TSval=849772407 TSecr=2938459564 [TCP segment of a reassembled PDU]"
"4090","22.933748908","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#22] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459626 TSecr=849772350 SLE=3007845 SRE=3045765"
"4091","22.936505683","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=3045765 Ack=4056 Win=35 Len=1440 TSval=849772407 TSecr=2938459564 [TCP segment of a reassembled PDU]"
"4092","22.936932274","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=3047205 Ack=4056 Win=35 Len=1440 TSval=849772407 TSecr=2938459564 [TCP segment of a reassembled PDU]"
"4093","22.937168617","178.135.6.13","192.168.1.68","TCP","674","443  >  38902 [PSH, ACK] Seq=3048645 Ack=4056 Win=35 Len=608 TSval=849772407 TSecr=2938459564 [TCP segment of a reassembled PDU]"
"4094","22.937577258","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#23] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459631 TSecr=849772350 SLE=3007845 SRE=3049253"
"4095","22.941184770","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=3049253 Ack=4056 Win=35 Len=1440 TSval=849772412 TSecr=2938459568 [TCP segment of a reassembled PDU]"
"4096","22.941608497","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [PSH, ACK] Seq=3050693 Ack=4056 Win=35 Len=1440 TSval=849772412 TSecr=2938459568 [TCP segment of a reassembled PDU]"
"4097","22.942227640","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#24] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459635 TSecr=849772350 SLE=3007845 SRE=3052133"
"4098","22.942438770","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=3052133 Ack=4056 Win=35 Len=1440 TSval=849772420 TSecr=2938459576 [TCP segment of a reassembled PDU]"
"4099","22.943481920","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#25] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459636 TSecr=849772350 SLE=3007845 SRE=3053573"
"4100","22.944456415","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=3053573 Ack=4056 Win=35 Len=1440 TSval=849772420 TSecr=2938459576 [TCP segment of a reassembled PDU]"
"4101","22.945533438","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#26] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459638 TSecr=849772350 SLE=3007845 SRE=3055013"
"4102","22.945798415","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=3055013 Ack=4056 Win=35 Len=1440 TSval=849772420 TSecr=2938459576 [TCP segment of a reassembled PDU]"
"4103","22.946840657","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#27] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459640 TSecr=849772350 SLE=3007845 SRE=3056453"
"4104","22.947212143","178.135.6.13","192.168.1.68","TCP","1058","443  >  38902 [PSH, ACK] Seq=3056453 Ack=4056 Win=35 Len=992 TSval=849772420 TSecr=2938459576 [TCP segment of a reassembled PDU]"
"4105","22.948255641","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#28] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459641 TSecr=849772350 SLE=3007845 SRE=3057445"
"4106","22.949403483","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [PSH, ACK] Seq=3057445 Ack=4056 Win=35 Len=1440 TSval=849772440 TSecr=2938459593 [TCP segment of a reassembled PDU]"
"4107","22.950460950","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#29] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459643 TSecr=849772350 SLE=3007845 SRE=3058885"
"4108","22.950808759","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [PSH, ACK] Seq=3058885 Ack=4056 Win=35 Len=1440 TSval=849772440 TSecr=2938459593 [TCP segment of a reassembled PDU]"
"4109","22.951863572","192.168.1.68","178.135.6.13","TCP","78","[TCP Dup ACK 4041#30] 38902  >  443 [ACK] Seq=4056 Ack=3004965 Win=548 Len=0 TSval=2938459645 TSecr=849772350 SLE=3007845 SRE=3060325"
"4110","22.952720595","178.135.6.13","192.168.1.68","TCP","1506","[TCP Fast Retransmission] 443  >  38902 [ACK] Seq=3004965 Ack=4056 Win=35 Len=1440 TSval=849772442 TSecr=2938459594 [TCP segment of a reassembled PDU]"
"4111","22.952760614","192.168.1.68","178.135.6.13","TCP","78","38902  >  443 [ACK] Seq=4056 Ack=3006405 Win=547 Len=0 TSval=2938459647 TSecr=849772442 SLE=3007845 SRE=3060325"
"4112","22.954673706","178.135.6.13","192.168.1.68","TCP","1506","[TCP Retransmission] 443  >  38902 [ACK] Seq=3006405 Ack=4056 Win=35 Len=1440 TSval=849772459 TSecr=2938459615"
"4113","22.954725808","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=4056 Ack=3060325 Win=506 Len=0 TSval=2938459648 TSecr=849772459"
"4114","22.977882593","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [PSH, ACK] Seq=3060325 Ack=4056 Win=35 Len=1440 TSval=849772491 TSecr=2938459647 [TCP segment of a reassembled PDU]"
"4115","22.979896467","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [PSH, ACK] Seq=3061765 Ack=4056 Win=35 Len=1440 TSval=849772493 TSecr=2938459648 [TCP segment of a reassembled PDU]"
"4116","22.979942352","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=4056 Ack=3063205 Win=544 Len=0 TSval=2938459674 TSecr=849772491"
"4117","23.004514611","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=3063205 Ack=4056 Win=35 Len=1440 TSval=849772517 TSecr=2938459674 [TCP segment of a reassembled PDU]"
"4118","23.006494332","178.135.6.13","192.168.1.68","TLSv1.2","1506","Encrypted Heartbeat, Ignored Unknown Record"
"4119","23.006533234","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=4056 Ack=3066085 Win=544 Len=0 TSval=2938459700 TSecr=849772517"
"4120","23.008180650","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4121","23.010180625","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4122","23.010217781","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=4056 Ack=3068965 Win=544 Len=0 TSval=2938459704 TSecr=849772517"
"4123","23.030339264","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4124","23.032236432","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4125","23.032260947","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=4056 Ack=3071845 Win=544 Len=0 TSval=2938459726 TSecr=849772544"
"4126","23.034214896","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4127","23.034937125","178.135.6.13","192.168.1.68","TLSv1.2","866","Ignored Unknown Record"
"4128","23.034959614","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=4056 Ack=3074085 Win=544 Len=0 TSval=2938459729 TSecr=849772544"
"4129","23.038748783","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4130","23.039165386","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4131","23.039188923","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=4056 Ack=3076965 Win=544 Len=0 TSval=2938459733 TSecr=849772547"
"4132","23.043230778","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4133","23.043650803","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4134","23.043676644","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=4056 Ack=3079845 Win=544 Len=0 TSval=2938459737 TSecr=849772547"
"4135","23.056716012","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4136","23.058970349","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4137","23.058996190","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=4056 Ack=3082725 Win=544 Len=0 TSval=2938459753 TSecr=849772570"
"4138","23.060863048","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4139","23.062366451","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4140","23.062381746","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=4056 Ack=3085605 Win=544 Len=0 TSval=2938459756 TSecr=849772570"
"4141","23.065455112","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4142","23.066350268","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4143","23.066369404","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=4056 Ack=3088485 Win=544 Len=0 TSval=2938459760 TSecr=849772572"
"4144","23.067816097","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4145","23.071711843","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4146","23.071745786","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=4056 Ack=3091365 Win=544 Len=0 TSval=2938459766 TSecr=849772572"
"4147","23.073184237","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4148","23.073613342","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4149","23.073626961","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=4056 Ack=3094245 Win=544 Len=0 TSval=2938459767 TSecr=849772579"
"4150","23.074921749","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4151","23.076723444","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4152","23.076737273","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=4056 Ack=3097125 Win=544 Len=0 TSval=2938459771 TSecr=849772579"
"4153","23.078596448","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4154","23.080562759","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4155","23.080600893","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=4056 Ack=3100005 Win=544 Len=0 TSval=2938459774 TSecr=849772581"
"4156","23.082030614","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4157","23.084042462","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4158","23.084088627","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=4056 Ack=3102885 Win=544 Len=0 TSval=2938459778 TSecr=849772581"
"4159","23.086005770","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4160","23.087450926","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4161","23.087485427","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=4056 Ack=3105765 Win=544 Len=0 TSval=2938459781 TSecr=849772596"
"4162","23.089479187","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4163","23.090426723","178.135.6.13","192.168.1.68","TLSv1.2","866","Ignored Unknown Record"
"4164","23.090460526","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=4056 Ack=3108005 Win=545 Len=0 TSval=2938459784 TSecr=849772596"
"4165","23.092716889","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4166","23.094478426","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4167","23.094526337","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=4056 Ack=3110885 Win=548 Len=0 TSval=2938459788 TSecr=849772602"
"4168","23.095878534","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4169","23.096795550","178.135.6.13","192.168.1.68","TLSv1.2","706","Ignored Unknown Record"
"4170","23.096861271","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=4056 Ack=3112965 Win=548 Len=0 TSval=2938459791 TSecr=849772602"
"4171","23.098903360","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4172","23.100323722","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4173","23.100381481","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=4056 Ack=3115845 Win=548 Len=0 TSval=2938459794 TSecr=849772604"
"4174","23.102234440","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4175","23.104258370","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4176","23.104336174","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=4056 Ack=3118725 Win=548 Len=0 TSval=2938459798 TSecr=849772609"
"4177","23.105686485","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4178","23.107724384","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4179","23.107795552","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=4056 Ack=3121605 Win=548 Len=0 TSval=2938459802 TSecr=849772611"
"4180","23.110601775","178.135.6.13","192.168.1.68","TLSv1.2","1506","Ignored Unknown Record"
"4181","23.111502029","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [PSH, ACK] Seq=3123045 Ack=4056 Win=35 Len=1440 TSval=849772615 TSecr=2938459771 [TCP segment of a reassembled PDU]"
"4182","23.112364010","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=4056 Ack=3124485 Win=546 Len=0 TSval=2938459806 TSecr=849772615"
"4183","23.113146582","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=3124485 Ack=4056 Win=35 Len=1440 TSval=849772617 TSecr=2938459774 [TCP segment of a reassembled PDU]"
"4184","23.115113871","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [PSH, ACK] Seq=3125925 Ack=4056 Win=35 Len=1440 TSval=849772617 TSecr=2938459774 [TCP segment of a reassembled PDU]"
"4185","23.115201312","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=4056 Ack=3127365 Win=548 Len=0 TSval=2938459809 TSecr=849772617"
"4186","23.116527040","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=3127365 Ack=4056 Win=35 Len=1440 TSval=849772620 TSecr=2938459778 [TCP segment of a reassembled PDU]"
"4187","23.118535954","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [PSH, ACK] Seq=3128805 Ack=4056 Win=35 Len=1440 TSval=849772620 TSecr=2938459778 [TCP segment of a reassembled PDU]"
"4188","23.118665021","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=4056 Ack=3130245 Win=548 Len=0 TSval=2938459812 TSecr=849772620"
"4189","23.120445974","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=3130245 Ack=4056 Win=35 Len=1440 TSval=849772624 TSecr=2938459781 [TCP segment of a reassembled PDU]"
"4190","23.121938063","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [PSH, ACK] Seq=3131685 Ack=4056 Win=35 Len=1440 TSval=849772624 TSecr=2938459781 [TCP segment of a reassembled PDU]"
"4191","23.122066710","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=4056 Ack=3133125 Win=548 Len=0 TSval=2938459816 TSecr=849772624"
"4192","23.123927631","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=3133125 Ack=4056 Win=35 Len=1440 TSval=849772628 TSecr=2938459784 [TCP segment of a reassembled PDU]"
"4193","23.125928026","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [PSH, ACK] Seq=3134565 Ack=4056 Win=35 Len=1440 TSval=849772628 TSecr=2938459784 [TCP segment of a reassembled PDU]"
"4194","23.126021194","192.168.1.68","178.135.6.13","TCP","66","38902  >  443 [ACK] Seq=4056 Ack=3136005 Win=548 Len=0 TSval=2938459820 TSecr=849772628"
"4195","23.127597931","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [ACK] Seq=3136005 Ack=4056 Win=35 Len=1440 TSval=849772631 TSecr=2938459788 [TCP segment of a reassembled PDU]"
"4196","23.129671728","178.135.6.13","192.168.1.68","TCP","1506","443  >  38902 [PSH, ACK] Seq=3137445 Ack=4056 Win=35 Len=1440 TSval=849772631 TSecr=2938459788 [TCP segment of a reassembled PDU]"
