"No.","Time","Source","Destination","Protocol","Length","Info"
"3131","5.562745","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3420781 Win=2108160 Len=0"
"3132","5.562851","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3452901 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3133","5.562851","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3454361 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3134","5.562851","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3455821 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3135","5.562881","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3435381 Win=2108160 Len=0"
"3136","5.562923","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3457281 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3137","5.562923","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3458741 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3138","5.562923","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3460201 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3139","5.562923","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3461661 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3140","5.562923","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3463121 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3141","5.562923","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3464581 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3142","5.562923","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3466041 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3143","5.562923","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3467501 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3144","5.562923","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3468961 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3145","5.562923","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3470421 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3146","5.562923","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3471881 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3147","5.562960","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3449981 Win=2108160 Len=0"
"3148","5.563007","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3464581 Win=2108160 Len=0"
"3149","5.563057","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3473341 Win=2108160 Len=0"
"3150","5.563134","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3473341 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3151","5.563471","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3474801 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3152","5.563492","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3476261 Win=2108160 Len=0"
"3153","5.563769","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3476261 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3154","5.563769","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3477721 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3155","5.563769","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3479181 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3156","5.563795","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3480641 Win=2108160 Len=0"
"3157","5.564081","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3480641 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3158","5.564081","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3482101 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3159","5.564081","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3483561 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3160","5.564081","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3485021 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3161","5.564081","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3486481 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3162","5.564116","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3487941 Win=2108160 Len=0"
"3163","5.564406","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3487941 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3164","5.564406","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3489401 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3165","5.564406","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3490861 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3166","5.564437","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3492321 Win=2108160 Len=0"
"3167","5.564822","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3492321 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3168","5.564822","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3493781 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3169","5.564822","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3495241 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3170","5.564881","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3496701 Win=2108160 Len=0"
"3171","5.570753","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3496701 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3172","5.571028","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3498161 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3173","5.571054","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3499621 Win=2108160 Len=0"
"3174","5.649945","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3499621 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3175","5.649987","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3501081 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3176","5.649987","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3502541 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3177","5.650057","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3504001 Win=2108160 Len=0"
"3178","5.650209","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3504001 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3179","5.650265","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3505461 Win=2108160 Len=0"
"3180","5.650403","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3505461 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3181","5.650403","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3506921 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3182","5.650403","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3508381 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3183","5.650403","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3509841 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3184","5.650403","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3511301 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3185","5.650443","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3512761 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3186","5.650503","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3514221 Win=2108160 Len=0"
"3187","5.650714","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3514221 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3188","5.650714","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3515681 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3189","5.650787","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3517141 Win=2108160 Len=0"
"3190","5.651115","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3517141 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3191","5.651115","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3518601 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3192","5.651184","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3520061 Win=2108160 Len=0"
"3193","5.651227","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3520061 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3194","5.651373","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3521521 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3195","5.651373","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3522981 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3196","5.651373","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3524441 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3197","5.651373","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3525901 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3198","5.651373","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3527361 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3199","5.651445","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3528821 Win=2108160 Len=0"
"3200","5.651739","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3528821 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3201","5.651739","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [PSH, ACK] Seq=3530281 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3202","5.651812","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3531741 Win=2108160 Len=0"
"3203","5.651860","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3531741 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3204","5.652011","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3533201 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3205","5.652011","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3534661 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3206","5.652011","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3536121 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3207","5.652077","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3537581 Win=2108160 Len=0"
"3208","5.652377","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3537581 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3209","5.652377","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3539041 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3210","5.652377","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3540501 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3211","5.652377","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3541961 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3212","5.652377","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3543421 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3213","5.652444","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3544881 Win=2108160 Len=0"
"3214","5.652486","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3544881 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3215","5.652521","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3546341 Win=2108160 Len=0"
"3216","5.652708","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3546341 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3217","5.652708","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3547801 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3218","5.652708","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3549261 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3219","5.652763","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3550721 Win=2108160 Len=0"
"3220","5.653104","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3550721 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3221","5.653104","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3552181 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3222","5.653149","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3553641 Win=2108160 Len=0"
"3223","5.653188","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3553641 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3224","5.653221","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3555101 Win=2108160 Len=0"
"3225","5.653429","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3555101 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3226","5.653429","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3556561 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3227","5.653429","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3558021 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3228","5.653429","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3559481 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3229","5.653429","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3560941 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3230","5.653429","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3562401 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3231","5.653429","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3563861 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3232","5.653487","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3565321 Win=2108160 Len=0"
"3233","5.653755","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3565321 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3234","5.653755","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3566781 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3235","5.653755","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3568241 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3236","5.653807","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3569701 Win=2108160 Len=0"
"3237","5.654069","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3569701 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3238","5.654069","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3571161 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3239","5.654069","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3572621 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3240","5.654069","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3574081 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3241","5.654069","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3575541 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3242","5.654120","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3577001 Win=2108160 Len=0"
"3243","5.654479","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3577001 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3244","5.654479","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3578461 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3245","5.654479","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3579921 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3246","5.654527","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3581381 Win=2108160 Len=0"
"3247","5.654910","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3581381 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3248","5.654910","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3582841 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3249","5.654910","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3584301 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3250","5.654910","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3585761 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3251","5.654910","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3587221 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3252","5.654968","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3588681 Win=2108160 Len=0"
"3253","5.655218","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3588681 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3254","5.655218","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3590141 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3255","5.655218","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3591601 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3256","5.655218","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3593061 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3257","5.655218","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3594521 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3258","5.655270","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3595981 Win=2108160 Len=0"
"3259","5.655577","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3595981 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3260","5.655852","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3597441 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3261","5.655852","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3598901 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3262","5.655852","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3600361 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3263","5.655852","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3601821 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3264","5.655852","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3603281 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3265","5.655852","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3604741 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3266","5.655852","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3606201 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3267","5.655914","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3607661 Win=2108160 Len=0"
"3268","5.656206","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3607661 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3269","5.656206","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3609121 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3270","5.656206","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3610581 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3271","5.656253","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3612041 Win=2108160 Len=0"
"3272","5.656580","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3612041 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3273","5.656580","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3613501 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3274","5.656580","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3614961 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3275","5.656629","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3616421 Win=2108160 Len=0"
"3276","5.656948","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3616421 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3277","5.656948","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3617881 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3278","5.656948","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3619341 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3279","5.656948","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3620801 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3280","5.656948","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3622261 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3281","5.657004","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3623721 Win=2108160 Len=0"
"3282","5.657270","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3623721 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3283","5.657270","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3625181 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3284","5.657270","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3626641 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3285","5.657317","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3628101 Win=2108160 Len=0"
"3286","5.657644","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3628101 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3287","5.657644","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3629561 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3288","5.657644","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3631021 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3289","5.657644","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3632481 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3290","5.657695","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3633941 Win=2108160 Len=0"
"3291","5.657735","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3633941 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3292","5.658007","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3635401 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3293","5.658007","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3636861 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3294","5.658007","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3638321 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"3295","5.658058","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=3639781 Win=2108160 Len=0"
"3296","5.658355","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=3639781 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
