"No.","Time","Source","Destination","Protocol","Length","Info"
"8207","8.968051","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3039721 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8208","8.968051","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3041181 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8209","8.968259","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=3042641 Win=2108160 Len=0"
"8210","8.973742","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3042641 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8211","8.973742","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3044101 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8212","8.973742","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3045561 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8213","8.973742","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3047021 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8214","8.973742","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3048481 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8215","8.973742","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3049941 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8216","8.973802","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=3051401 Win=2108160 Len=0"
"8219","9.015273","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3051401 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8220","9.015273","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3052861 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8221","9.015273","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3054321 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8222","9.015273","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3055781 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8223","9.015273","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3057241 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8224","9.015273","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3058701 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8225","9.015273","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3060161 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8226","9.015273","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3061621 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8227","9.015273","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3063081 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8228","9.015273","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3064541 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8229","9.015273","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3066001 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8230","9.015273","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3067461 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8231","9.015273","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3068921 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8232","9.015370","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=3070381 Win=2108160 Len=0"
"8233","9.016738","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [PSH, ACK] Seq=3070381 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8234","9.016738","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3071841 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8235","9.016738","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3073301 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8236","9.016738","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3074761 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8237","9.016738","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3076221 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8238","9.016738","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3077681 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8239","9.016738","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3079141 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8240","9.016738","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3080601 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8241","9.016738","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3082061 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8242","9.016738","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3083521 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8243","9.016738","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3084981 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8244","9.016738","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3086441 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8245","9.016738","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3087901 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8246","9.016738","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3089361 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8247","9.016738","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3090821 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8248","9.016738","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3092281 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8249","9.016809","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=3093741 Win=2108160 Len=0"
"8250","9.018286","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3093741 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8251","9.018286","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3095201 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8252","9.018286","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3096661 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8253","9.018286","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3098121 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8254","9.018286","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3099581 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8255","9.018286","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3101041 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8256","9.018286","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3102501 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8257","9.018286","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3103961 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8258","9.018286","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3105421 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8259","9.018286","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3106881 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8260","9.018286","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3108341 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8261","9.018286","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3109801 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8262","9.018286","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3111261 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8263","9.018286","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3112721 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8264","9.018286","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3114181 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8265","9.018286","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3115641 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8266","9.018286","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3117101 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8267","9.018286","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3118561 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8268","9.018364","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=3120021 Win=2108160 Len=0"
"8269","9.019541","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3120021 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8270","9.019541","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3121481 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8271","9.019541","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3122941 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8272","9.019556","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=3124401 Win=2108160 Len=0"
"8273","9.024298","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3124401 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8274","9.024298","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3125861 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8275","9.024298","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3127321 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8276","9.024298","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3128781 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8277","9.024298","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3130241 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8278","9.024298","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3131701 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8279","9.024298","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3133161 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8280","9.024298","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3134621 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8281","9.024298","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3136081 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8282","9.024298","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3137541 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8283","9.024367","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=3139001 Win=2108160 Len=0"
"8284","9.025867","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3139001 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8285","9.025867","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3140461 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8286","9.025867","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3141921 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8287","9.025867","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3143381 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8288","9.025867","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3144841 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8289","9.025867","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3146301 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8290","9.025867","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3147761 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8291","9.025867","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3149221 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8292","9.025867","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3150681 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8293","9.025867","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3152141 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8294","9.025867","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3153601 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8295","9.025867","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3155061 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8296","9.025867","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3156521 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8297","9.025867","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3157981 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8298","9.025867","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3159441 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8299","9.025867","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3160901 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8300","9.025867","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3162361 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8301","9.025867","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3163821 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8302","9.025867","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3165281 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8303","9.025921","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=3166741 Win=2108160 Len=0"
"8304","9.028136","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3166741 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8305","9.028136","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3168201 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8306","9.028136","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3169661 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8307","9.028136","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3171121 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8308","9.028136","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3172581 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8309","9.028136","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3174041 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8310","9.028136","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3175501 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8311","9.028136","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3176961 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8312","9.028136","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3178421 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8313","9.028136","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3179881 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8314","9.028136","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3181341 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8315","9.028136","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3182801 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8316","9.028136","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3184261 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8317","9.028136","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3185721 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8318","9.028136","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3187181 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8319","9.028136","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3188641 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8320","9.028136","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3190101 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8321","9.028185","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=3191561 Win=2108160 Len=0"
"8322","9.031005","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3191561 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8323","9.031005","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3193021 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8324","9.031005","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3194481 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8325","9.031005","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3195941 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8326","9.031005","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3197401 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8327","9.031005","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3198861 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8328","9.031005","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3200321 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8329","9.031005","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3201781 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8330","9.031005","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3203241 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8331","9.031005","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3204701 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8332","9.031005","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3206161 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8333","9.031005","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3207621 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8334","9.031005","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3209081 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8335","9.031040","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=3210541 Win=2108160 Len=0"
"8336","9.032268","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3210541 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8337","9.032268","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3212001 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8338","9.032268","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3213461 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8339","9.032285","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=3214921 Win=2108160 Len=0"
"8340","9.039994","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3214921 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8341","9.039994","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3216381 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8342","9.039994","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3217841 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8343","9.039994","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3219301 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8344","9.039994","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3220761 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8345","9.039994","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3222221 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8346","9.039994","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3223681 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8347","9.039994","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3225141 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8348","9.040071","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=3226601 Win=2108160 Len=0"
"8349","9.091056","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3226601 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8350","9.091056","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3228061 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8351","9.091056","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3229521 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8352","9.091056","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3230981 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8353","9.091056","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3232441 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8354","9.091056","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3233901 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8355","9.091056","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3235361 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8356","9.091056","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3236821 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8357","9.091056","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3238281 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8358","9.091056","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3239741 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8359","9.091056","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3241201 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8360","9.091112","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=3242661 Win=2108160 Len=0"
"8361","9.092988","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3242661 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8362","9.092988","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3244121 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8363","9.092988","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3245581 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8364","9.092988","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3247041 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8365","9.092988","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3248501 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8366","9.092988","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3249961 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8367","9.092988","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3251421 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8368","9.092988","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3252881 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8369","9.092988","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3254341 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
